time,satellite,elevation_deg,azimuth_deg,distance_km,lat_subpoint,lon_subpoint,height_km,x_ecef_km,y_ecef_km,z_ecef_km
2025-10-19 11:50:27,STARLINK-5700,6.12,283.54,2134.14,27.68,101.36,559.97,-6100.04,-698.99,3220.97
2025-10-19 11:50:27,STARLINK-5726,22.29,244.66,1227.28,20.48,111.89,559.07,-6209.37,-1906.38,2428.63
2025-10-19 11:50:27,STARLINK-5797,42.38,70.84,816.75,26.35,126.21,576.75,-5316.35,-3247.0,3083.11
2025-10-19 11:50:27,STARLINK-5823,38.4,63.14,872.81,27.25,126.63,575.91,-5249.74,-3259.33,3180.22
2025-10-19 11:50:27,STARLINK-5804,5.21,188.77,2242.92,6.15,118.14,574.17,-6346.42,-2735.3,756.49
2025-10-19 11:50:27,STARLINK-5566,6.86,190.87,2065.06,7.79,117.74,558.28,-6328.27,-2675.37,950.69
2025-10-19 11:50:27,STARLINK-5376,0.85,200.59,2628.23,3.68,113.3,558.46,-6565.03,-2192.07,458.7
2025-10-19 11:50:27,STARLINK-30151,18.32,307.1,1383.35,31.06,110.83,560.26,-5709.41,-1638.9,3574.85
2025-10-19 11:50:27,STARLINK-30152,8.19,27.59,1972.37,39.02,130.61,562.13,-4369.31,-3156.19,4358.65
2025-10-19 11:50:27,STARLINK-5850,21.74,340.37,1249.54,33.85,117.09,561.03,-5328.74,-2184.8,3858.97
2025-10-19 11:50:27,STARLINK-5830,15.95,10.55,1494.24,36.57,123.67,561.46,-4877.43,-2691.15,4125.72
2025-10-19 11:50:27,STARLINK-5773,10.71,285.54,1791.16,27.88,104.93,559.87,-6033.67,-1075.61,3241.82
2025-10-19 11:50:27,STARLINK-5514,13.55,325.52,1620.94,35.38,111.91,561.56,-5404.33,-1662.73,4011.11
2025-10-19 11:50:27,STARLINK-5517,39.22,31.61,837.69,29.36,124.19,560.18,-5266.21,-2966.82,3396.23
2025-10-19 11:50:27,STARLINK-5513,4.83,105.52,2242.75,18.56,140.08,558.73,-4626.1,-4670.98,2207.13
2025-10-19 11:50:27,STARLINK-30227,70.92,182.7,588.9,23.2,120.89,559.23,-5724.13,-2801.75,2732.36
2025-10-19 11:50:27,STARLINK-30153,26.85,343.67,1089.64,32.54,118.29,560.82,-5361.84,-2330.74,3725.88
2025-10-19 11:50:27,STARLINK-30231,13.42,97.76,1624.19,22.35,135.08,559.2,-4892.47,-4147.3,2635.81
2025-10-19 11:50:27,STARLINK-30266,4.57,131.41,2262.96,11.55,135.38,558.38,-5161.23,-4418.56,1393.41
2025-10-19 11:50:27,STARLINK-30270,7.07,303.1,2058.48,33.18,103.85,561.2,-5731.83,-910.7,3792.47
2025-10-19 11:50:27,STARLINK-30254,11.81,65.03,1542.4,29.59,134.22,483.89,-4606.95,-3788.91,3381.78
2025-10-19 11:50:27,STARLINK-30348,16.13,256.17,1481.47,21.45,108.62,559.01,-6266.81,-1538.57,2538.61
2025-10-19 11:50:27,STARLINK-30325,27.45,27.03,1072.9,31.79,125.17,560.47,-5085.0,-2981.35,3649.21
2025-10-19 11:50:27,STARLINK-30508,14.07,270.47,1589.25,24.24,106.87,559.72,-6183.03,-1320.08,2848.1
2025-10-19 11:50:27,STARLINK-30510,15.74,177.21,1497.4,12.76,121.56,558.47,-6039.42,-3043.38,1537.96
2025-10-19 11:50:27,STARLINK-30772,5.26,221.85,2201.0,10.54,108.59,558.3,-6621.27,-1621.34,1278.42
2025-10-19 11:50:27,STARLINK-30776,2.72,59.63,2443.31,33.69,142.34,559.41,-3893.56,-4260.37,3837.74
2025-10-19 11:50:27,STARLINK-30782,5.73,60.89,2168.89,32.44,139.74,560.67,-4142.17,-4136.93,3713.53
2025-10-19 11:50:27,STARLINK-30807,13.6,173.73,1610.44,11.76,122.41,558.4,-6016.55,-3144.26,1420.56
2025-10-19 11:50:27,STARLINK-30832,22.72,206.79,1210.79,16.43,116.63,558.58,-6174.4,-2471.22,1965.77
2025-10-19 11:50:27,STARLINK-31001,0.88,37.86,2637.63,41.38,139.05,562.24,-3725.53,-3636.42,4575.65
2025-10-19 11:50:27,STARLINK-31126,19.74,283.61,1168.16,26.64,110.94,483.17,-5888.14,-1702.37,3074.18
2025-10-19 11:50:27,STARLINK-31107,31.68,331.63,849.65,30.11,117.65,484.49,-5467.76,-2304.18,3437.51
2025-10-19 11:50:27,STARLINK-31182,31.68,106.94,847.82,22.9,127.24,483.28,-5332.3,-3388.33,2668.46
2025-10-19 11:50:27,STARLINK-31256,3.29,214.69,2182.22,9.16,110.42,481.71,-6521.1,-1819.65,1101.9
2025-10-19 11:50:27,STARLINK-31439,6.41,252.63,1913.33,19.11,104.72,482.43,-6382.63,-1113.1,2249.28
2025-10-19 11:50:27,STARLINK-31514,3.83,47.7,2143.29,36.13,137.53,485.12,-4068.72,-3762.98,4035.88
2025-10-19 11:50:27,STARLINK-31713,14.65,73.66,1370.6,27.46,133.04,476.1,-4774.59,-3763.85,3155.2
2025-10-19 11:50:27,STARLINK-31715,2.93,204.88,2198.25,7.58,113.15,475.01,-6447.05,-2135.4,914.42
2025-10-19 11:50:27,STARLINK-31626,39.26,136.87,715.85,21.36,124.37,475.54,-5549.39,-3147.88,2495.87
2025-10-19 11:50:27,STARLINK-31719,37.52,104.53,751.23,23.45,126.22,483.44,-5369.25,-3280.19,2728.85
2025-10-19 11:50:27,STARLINK-31574,16.3,103.53,1308.51,21.92,132.02,483.11,-5066.63,-3849.17,2559.15
2025-10-19 11:50:27,STARLINK-31556,34.3,344.14,801.41,30.14,119.22,483.74,-5400.33,-2452.23,3440.18
2025-10-19 11:50:27,STARLINK-31660,9.07,56.65,1720.47,32.03,135.08,484.88,-4435.96,-3761.62,3631.98
2025-10-19 11:50:27,STARLINK-31795,22.64,345.55,1072.06,32.84,118.52,484.73,-5276.02,-2318.16,3715.23
2025-10-19 11:50:27,STARLINK-11097 [DTC],51.1,0.71,455.07,27.24,121.0,360.26,-5372.76,-2643.82,3080.53
2025-10-19 11:50:27,STARLINK-31970,1.92,301.76,2329.26,33.86,100.67,484.96,-5665.4,-579.52,3818.23
2025-10-19 11:50:27,STARLINK-31956,6.72,136.28,1887.42,12.9,132.14,482.55,-5316.53,-4053.59,1535.42
2025-10-19 11:50:27,STARLINK-31853,31.64,285.9,849.59,26.32,114.48,483.9,-5788.42,-2068.89,3040.41
2025-10-19 11:50:27,STARLINK-32402,27.33,194.64,926.64,18.08,119.14,475.31,-5934.0,-2682.31,2129.46
2025-10-19 11:50:27,STARLINK-32440,1.66,306.43,2335.15,35.35,101.37,477.39,-5551.34,-636.61,3959.56
2025-10-19 11:50:27,STARLINK-32511,32.71,248.72,816.11,22.59,115.17,475.47,-5929.51,-2199.71,2632.71
2025-10-19 11:50:27,STARLINK-32442,5.36,160.6,1978.63,8.87,126.52,475.35,-5760.3,-3556.61,1064.34
2025-10-19 11:50:27,STARLINK-11465 [DTC],16.52,327.75,1017.08,31.77,115.76,360.29,-5346.44,-2047.91,3542.41
2025-10-19 11:50:27,STARLINK-11381 [DTC],12.49,51.36,1186.84,30.74,129.96,357.32,-4730.52,-3333.28,3435.55
2025-10-19 11:50:27,STARLINK-32804,1.27,45.41,2395.55,38.04,139.34,485.15,-3849.28,-3793.46,4217.41
2025-10-19 11:50:27,STARLINK-32909,29.59,235.03,889.74,20.97,115.29,483.12,-5999.15,-2240.25,2455.81
2025-10-19 11:50:27,STARLINK-32803,26.41,303.02,964.95,28.6,114.07,483.85,-5684.38,-1985.83,3280.92
2025-10-19 11:50:27,STARLINK-32772,8.23,65.04,1685.61,30.05,135.79,448.26,-4457.73,-3875.92,3410.7
2025-10-19 11:50:27,STARLINK-32590,10.88,69.04,1510.11,28.7,134.33,447.96,-4615.24,-3811.02,3271.74
2025-10-19 11:50:27,STARLINK-32790,6.81,193.06,1859.49,9.45,117.43,475.04,-6238.83,-2597.76,1134.41
2025-10-19 11:50:27,STARLINK-32960,18.49,20.26,1218.91,33.88,124.99,484.94,-4921.74,-2865.29,3818.08
2025-10-19 11:50:27,STARLINK-33693,29.27,175.65,894.85,18.25,121.49,482.32,-5819.21,-2923.79,2150.69
2025-10-19 11:50:27,STARLINK-33664,3.83,66.3,2141.05,30.84,140.34,484.07,-4123.85,-4206.54,3508.86
2025-10-19 11:50:27,STARLINK-33608,13.0,204.25,1465.81,13.7,115.92,480.71,-6214.41,-2397.67,1630.87
2025-10-19 11:50:27,STARLINK-33814,4.96,162.02,2030.49,8.31,126.25,481.93,-5790.91,-3538.15,1000.58
2025-10-19 11:50:27,STARLINK-33702,13.81,180.46,1426.31,13.09,120.88,482.42,-6000.95,-2934.0,1559.64
2025-10-19 11:50:27,STARLINK-11672 [DTC],43.79,247.05,501.36,23.56,117.88,356.71,-5676.97,-2417.45,2690.79
2025-10-19 11:50:27,STARLINK-11702 [DTC],13.26,331.88,1148.6,33.16,115.61,357.17,-5267.28,-2001.89,3677.89
2025-10-19 11:50:27,STARLINK-11693 [DTC],1.74,106.55,1974.89,18.95,138.25,355.86,-4622.74,-4378.45,2185.41
2025-10-19 11:50:27,STARLINK-34018,1.64,36.22,2357.83,40.25,136.37,485.81,-3915.53,-3477.67,4423.38
2025-10-19 11:50:27,STARLINK-33896,9.08,22.67,1716.83,37.88,127.89,484.37,-4534.38,-2957.73,4204.2
2025-10-19 11:50:27,STARLINK-34182,3.26,324.87,2197.4,39.45,107.21,485.79,-5172.37,-1136.8,4353.14
2025-10-19 11:50:27,STARLINK-34281,2.27,121.09,2266.44,13.89,137.91,475.4,-4856.33,-4544.92,1647.4
2025-10-19 11:50:27,STARLINK-34297,36.31,59.39,757.68,27.33,125.92,475.96,-5210.28,-3145.51,3142.62
2025-10-19 11:50:27,STARLINK-34319,21.07,100.71,1105.3,22.9,130.2,475.32,-5143.85,-3655.94,2664.73
2025-10-19 11:50:27,STARLINK-34366,5.22,332.05,1997.44,39.41,110.85,477.62,-5087.22,-1462.94,4343.25
2025-10-19 11:50:27,STARLINK-34424,18.95,228.49,1385.07,17.34,112.47,574.49,-6321.38,-2011.32,2075.46
2025-10-19 11:50:27,STARLINK-34355,17.0,226.65,1471.65,16.49,112.14,574.55,-6361.32,-1983.73,1978.5
2025-10-19 11:50:27,STARLINK-34380,15.3,3.72,1561.11,37.32,121.98,577.61,-4917.38,-2526.55,4208.27
2025-10-19 11:50:27,STARLINK-34357,13.63,5.14,1651.9,38.13,122.48,577.81,-4842.01,-2541.18,4285.99
2025-10-19 11:50:27,STARLINK-11673 [DTC],0.42,37.91,2123.23,38.64,135.31,359.42,-3997.58,-3419.66,4196.21
2025-10-19 11:50:27,STARLINK-34274,11.32,324.64,1791.28,36.4,110.52,577.61,-5385.64,-1515.15,4120.38
2025-10-19 11:50:27,STARLINK-34397,23.34,184.63,1219.19,15.52,120.2,574.22,-6049.95,-2870.13,1864.06
2025-10-19 11:50:27,STARLINK-34454,9.97,325.48,1881.34,37.17,110.06,577.72,-5343.69,-1457.19,4194.94
2025-10-19 11:50:27,STARLINK-34496,1.77,333.36,2245.94,41.58,109.62,450.11,-4933.93,-1305.23,4522.13
2025-10-19 11:50:27,STARLINK-34375,19.99,85.39,1085.16,25.19,130.44,447.56,-5017.46,-3597.55,2901.79
2025-10-19 11:50:27,STARLINK-34528,16.48,93.4,1219.73,23.83,131.74,446.95,-4987.94,-3751.18,2753.82
2025-10-19 11:50:27,STARLINK-34566,28.26,262.92,906.14,23.8,113.72,475.68,-5929.69,-2030.52,2764.64
2025-10-19 11:50:27,STARLINK-34639,41.91,322.51,683.91,28.16,118.03,475.81,-5549.58,-2381.78,3231.24
2025-10-19 11:50:27,STARLINK-34246,13.3,244.68,1437.44,19.33,109.7,474.97,-6247.04,-1659.32,2270.34
2025-10-19 11:50:27,STARLINK-34585,11.15,25.31,1564.24,36.38,127.79,477.0,-4625.82,-3005.5,4056.99
2025-10-19 11:50:27,STARLINK-34482,24.31,10.96,1006.8,32.37,122.69,476.34,-5113.5,-2707.6,3663.53
2025-10-19 11:50:27,STARLINK-35035,30.44,279.87,812.42,25.67,114.53,447.67,-5787.86,-2074.75,2955.22
2025-10-19 11:50:27,STARLINK-34997,34.89,297.52,735.84,27.07,115.92,447.63,-5667.01,-2188.0,3103.01
2025-10-19 11:50:27,STARLINK-35159,12.5,80.03,1415.72,26.28,133.81,447.76,-4753.44,-3852.24,3016.8
2025-10-19 11:50:27,STARLINK-34924,3.8,189.99,2039.15,7.6,117.98,447.25,-6219.03,-2659.32,912.44
2025-10-19 11:50:27,STARLINK-34799,1.91,192.63,2220.88,6.13,116.87,446.97,-6288.86,-2545.96,739.72
2025-10-19 11:50:27,STARLINK-35037,7.34,191.96,1745.14,10.32,117.91,447.32,-6175.37,-2631.88,1231.09
2025-10-19 11:51:27,STARLINK-1091,30.69,291.2,551.76,26.22,116.74,298.51,-5543.57,-2259.89,2946.86
2025-10-19 11:51:27,STARLINK-1172,44.69,359.94,749.78,29.23,120.96,547.97,-5410.16,-2687.38,3377.72
2025-10-19 11:51:27,STARLINK-1272,15.77,8.98,1400.54,35.97,123.13,514.22,-4895.48,-2668.24,4039.59
2025-10-19 11:51:27,STARLINK-1260,26.2,111.85,1083.8,21.57,129.02,547.07,-5307.39,-3643.61,2544.51
2025-10-19 11:51:27,STARLINK-1591,40.59,277.6,800.46,25.37,115.45,547.51,-5843.43,-2229.89,2965.2
2025-10-19 11:51:27,STARLINK-1614,18.0,7.66,1111.34,33.69,122.39,426.36,-5003.4,-2644.02,3766.62
2025-10-19 11:51:27,STARLINK-1596,19.8,280.53,1178.76,26.16,110.79,489.44,-5915.38,-1721.07,3025.4
2025-10-19 11:51:27,STARLINK-1740,5.4,339.1,1869.02,39.48,113.73,435.74,-4963.71,-1726.87,4323.33
2025-10-19 11:51:27,STARLINK-2419,20.77,6.23,1261.57,34.58,122.26,549.03,-5046.3,-2651.18,3923.89
2025-10-19 11:51:27,STARLINK-2595,8.95,206.11,1497.02,13.32,115.3,396.9,-6163.45,-2332.95,1566.85
2025-10-19 11:51:27,STARLINK-2680,20.33,35.1,1278.09,32.83,127.76,548.86,-4866.89,-3188.23,3747.71
2025-10-19 11:51:27,STARLINK-2139,16.02,137.33,1460.09,15.95,129.18,546.95,-5477.66,-3781.56,1905.15
2025-10-19 11:51:27,STARLINK-2245,25.53,318.71,1105.34,30.91,114.62,548.65,-5579.11,-2037.34,3553.22
2025-10-19 11:51:27,STARLINK-2250,29.39,68.72,1003.28,27.25,128.57,547.81,-5101.1,-3443.7,3166.51
2025-10-19 11:51:27,STARLINK-2253,5.39,334.63,2169.36,40.92,110.8,550.09,-5022.07,-1464.05,4528.71
2025-10-19 11:51:27,STARLINK-2754,30.18,224.56,983.88,19.66,115.72,547.2,-6079.12,-2352.55,2331.7
2025-10-19 11:51:27,STARLINK-2521,1.01,159.77,2582.93,3.99,128.4,547.61,-5739.28,-3844.77,492.95
2025-10-19 11:51:27,STARLINK-3207,12.61,113.12,1626.68,19.03,133.86,539.81,-5058.31,-4141.88,2254.99
2025-10-19 11:51:27,STARLINK-3203,22.13,348.61,1198.32,33.87,118.79,541.42,-5235.8,-2357.39,3849.41
2025-10-19 11:51:27,STARLINK-3304,4.77,22.26,2206.63,41.71,130.24,543.11,-4192.45,-3015.3,4593.98
2025-10-19 11:51:27,STARLINK-3897,1.8,144.34,2481.39,7.21,133.13,539.43,-5365.55,-4276.88,875.99
2025-10-19 11:51:27,STARLINK-3940,66.0,193.11,586.51,22.87,120.48,539.94,-5730.13,-2785.55,2687.32
2025-10-19 11:51:27,STARLINK-3926,4.23,315.04,2253.54,37.3,104.22,542.02,-5422.73,-922.61,4186.08
2025-10-19 11:51:27,STARLINK-3979,37.07,138.11,841.26,20.58,124.94,539.78,-5584.59,-3273.82,2432.22
2025-10-19 11:51:27,STARLINK-4002,3.23,53.61,2348.45,35.29,140.47,541.84,-3925.73,-4059.49,3987.11
2025-10-19 11:51:27,STARLINK-4022,25.15,31.92,1102.6,31.78,126.11,541.19,-5008.92,-3078.38,3637.27
2025-10-19 11:51:27,STARLINK-3794,53.0,16.03,662.16,27.98,122.0,540.35,-5418.87,-2815.06,3242.22
2025-10-19 11:51:27,STARLINK-3974,15.32,229.02,1478.48,16.68,111.62,539.6,-6332.35,-1942.12,1990.08
2025-10-19 11:51:27,STARLINK-4017,16.2,87.43,1437.81,24.78,133.65,540.27,-4872.55,-3960.49,2895.78
2025-10-19 11:51:27,STARLINK-3999,48.5,345.47,700.84,28.54,119.87,540.55,-5491.21,-2598.12,3301.15
2025-10-19 11:51:27,STARLINK-4524,27.15,183.03,1044.88,17.05,120.54,539.88,-5943.17,-2895.95,2031.21
2025-10-19 11:51:27,STARLINK-4528,9.52,302.23,1826.65,32.11,105.91,540.99,-5742.58,-1152.2,3672.39
2025-10-19 11:51:27,STARLINK-4612,23.5,255.98,1151.09,22.38,111.76,540.07,-6107.73,-1889.94,2634.89
2025-10-19 11:51:27,STARLINK-4709,1.19,204.75,2544.82,4.87,112.08,540.12,-6573.03,-2072.41,600.38
2025-10-19 11:51:27,STARLINK-4666,7.62,214.15,1961.89,10.96,111.72,540.02,-6487.83,-2001.57,1323.63
2025-10-19 11:51:27,STARLINK-4739,4.71,46.5,2210.52,36.67,137.68,542.02,-4047.01,-3796.67,4121.97
2025-10-19 11:51:27,STARLINK-4742,47.01,65.67,715.45,26.42,125.08,540.54,-5334.56,-3146.39,3074.5
2025-10-19 11:51:27,STARLINK-4799,17.79,158.52,1362.34,14.64,125.04,539.51,-5766.44,-3392.98,1752.41
2025-10-19 11:51:27,STARLINK-5385,23.19,212.96,1194.9,17.03,115.8,558.43,-6179.25,-2400.94,2035.44
2025-10-19 11:51:27,STARLINK-5101,9.09,61.82,1903.48,31.35,137.19,560.28,-4355.53,-4014.63,3601.93
2025-10-19 11:51:27,STARLINK-5107,21.06,68.4,1272.85,28.08,131.36,559.84,-4898.48,-3666.95,3260.15
2025-10-19 11:51:27,STARLINK-5395,48.93,183.51,719.34,20.88,120.71,558.54,-5814.74,-2855.34,2473.03
2025-10-19 11:51:27,STARLINK-5078,7.52,43.56,2022.89,36.32,135.26,561.5,-4234.68,-3648.42,4100.18
2025-10-19 11:51:27,STARLINK-5407,35.81,14.93,892.65,30.6,122.76,560.35,-5260.03,-2821.92,3526.34
2025-10-19 11:51:27,STARLINK-5400,45.62,304.06,755.09,27.2,116.91,559.8,-5703.98,-2345.14,3168.31
2025-10-19 11:51:27,STARLINK-5411,0.45,47.36,2685.01,38.71,142.33,562.12,-3634.9,-4013.36,4328.06
2025-10-19 11:51:27,STARLINK-5289,39.82,106.59,850.49,23.15,126.59,575.39,-5417.73,-3389.85,2731.85
2025-10-19 11:51:27,STARLINK-5317,4.67,347.59,2305.51,43.59,115.36,579.64,-4706.63,-1789.69,4786.9
2025-10-19 11:51:27,STARLINK-5747,19.04,134.46,1349.1,17.14,128.86,558.62,-5473.63,-3734.08,2046.7
2025-10-19 11:51:27,STARLINK-5745,3.97,303.76,2326.97,34.38,101.3,561.22,-5683.93,-670.22,3912.08
2025-10-19 11:51:27,STARLINK-5752,66.53,265.08,605.4,24.61,118.79,559.52,-5748.67,-2587.26,2887.71
2025-10-19 11:51:27,STARLINK-5700,10.4,276.2,1811.65,25.51,104.55,559.63,-6163.25,-1083.69,2986.29
2025-10-19 11:51:27,STARLINK-5726,24.02,222.26,1169.29,18.09,114.72,558.84,-6187.64,-2270.52,2156.64
2025-10-19 11:51:27,STARLINK-5797,28.81,48.27,1067.03,29.81,127.6,577.41,-5055.33,-3291.06,3452.39
2025-10-19 11:51:27,STARLINK-5823,25.6,45.19,1152.98,30.71,128.05,576.56,-4982.92,-3299.73,3545.83
2025-10-19 11:51:27,STARLINK-5804,10.37,186.7,1844.13,9.69,119.2,574.17,-6227.98,-2854.71,1178.6
2025-10-19 11:51:27,STARLINK-5566,11.12,182.61,1758.19,10.33,120.31,558.25,-6144.89,-2962.44,1252.34
2025-10-19 11:51:27,STARLINK-5376,4.4,195.84,2276.42,6.25,115.81,558.32,-6425.64,-2496.98,766.28
2025-10-19 11:51:27,STARLINK-30151,20.77,326.25,1284.69,32.97,114.39,560.63,-5472.14,-1974.29,3770.55
2025-10-19 11:51:27,STARLINK-30152,4.24,33.99,2303.88,40.22,134.98,562.41,-4030.31,-3438.58,4469.99
2025-10-19 11:51:27,STARLINK-5850,18.76,359.7,1366.13,35.58,120.9,561.38,-5053.87,-2504.42,4030.3
2025-10-19 11:51:27,STARLINK-5830,11.21,21.97,1761.33,38.06,127.75,561.78,-4568.38,-2992.97,4268.76
2025-10-19 11:51:27,STARLINK-5773,14.98,297.3,1541.78,29.96,108.26,560.23,-5836.6,-1422.3,3461.0
2025-10-19 11:51:27,STARLINK-5514,20.91,333.61,1280.58,33.63,115.69,561.2,-5385.48,-2082.72,3837.02
2025-10-19 11:51:27,STARLINK-5517,34.03,65.99,924.47,27.25,127.48,559.83,-5174.43,-3352.07,3172.12
2025-10-19 11:51:27,STARLINK-5513,0.97,108.67,2621.28,16.13,142.84,558.55,-4432.7,-4973.12,1927.2
2025-10-19 11:51:27,STARLINK-30227,43.23,145.34,781.79,20.88,123.83,558.95,-5651.12,-3168.13,2472.55
2025-10-19 11:51:27,STARLINK-30082,2.27,315.66,2494.0,38.7,102.24,562.37,-5363.61,-721.89,4331.95
2025-10-19 11:51:27,STARLINK-30153,36.72,7.25,877.4,30.59,121.82,560.45,-5305.91,-2735.59,3525.81
2025-10-19 11:51:27,STARLINK-30231,7.99,103.46,1982.11,20.01,137.99,558.93,-4731.21,-4480.95,2371.74
2025-10-19 11:51:27,STARLINK-30266,0.57,131.16,2660.75,9.02,137.97,558.37,-4976.34,-4706.25,1093.27
2025-10-19 11:51:27,STARLINK-30270,12.7,301.42,1669.14,31.28,107.43,560.82,-5777.71,-1319.57,3598.12
2025-10-19 11:51:27,STARLINK-30254,6.25,61.5,1930.94,31.62,137.73,484.23,-4257.93,-3999.7,3589.48
2025-10-19 11:51:27,STARLINK-30348,24.83,265.07,1145.37,23.76,111.59,559.29,-6067.77,-1857.51,2794.98
2025-10-19 11:51:27,STARLINK-30325,17.73,35.9,1409.85,33.67,128.8,560.83,-4770.6,-3250.29,3838.68
2025-10-19 11:51:27,STARLINK-30508,19.12,256.7,1348.17,21.95,109.87,559.43,-6203.39,-1696.81,2593.74
2025-10-19 11:51:27,STARLINK-30510,10.46,167.56,1801.66,10.24,124.18,558.42,-5933.19,-3371.1,1240.72
2025-10-19 11:51:27,STARLINK-30772,10.35,220.06,1810.39,13.06,111.2,558.35,-6471.84,-1933.03,1574.33
2025-10-19 11:51:27,STARLINK-30782,1.61,58.93,2559.41,34.28,143.42,561.04,-3768.58,-4320.56,3897.33
2025-10-19 11:51:27,STARLINK-30807,17.62,159.1,1409.63,14.26,125.06,558.54,-5791.11,-3409.93,1713.19
2025-10-19 11:51:27,STARLINK-30832,18.27,188.44,1380.55,13.96,119.33,558.44,-6110.36,-2818.5,1678.83
2025-10-19 11:51:27,STARLINK-31126,26.52,305.11,961.63,28.81,114.25,483.53,-5657.5,-2024.89,3302.62
2025-10-19 11:51:27,STARLINK-31144,3.67,260.04,2151.66,20.42,101.77,482.36,-6375.25,-804.8,2395.71
2025-10-19 11:51:27,STARLINK-31107,26.27,1.59,970.0,32.11,121.21,484.9,-5192.33,-2607.29,3641.51
2025-10-19 11:51:27,STARLINK-31182,21.93,85.29,1093.08,25.21,130.33,483.6,-5034.17,-3629.02,2918.55
2025-10-19 11:51:27,STARLINK-31256,7.92,211.38,1792.74,11.73,113.06,481.68,-6367.66,-2128.59,1402.52
2025-10-19 11:51:27,STARLINK-31439,11.83,257.79,1538.47,21.52,107.64,482.68,-6213.71,-1442.76,2517.91
2025-10-19 11:51:27,STARLINK-31554,0.66,243.03,2453.17,14.1,101.79,482.34,-6598.28,-834.92,1677.62
2025-10-19 11:51:27,STARLINK-31713,9.02,64.18,1702.92,30.26,135.77,476.49,-4450.13,-3901.92,3447.2
2025-10-19 11:51:27,STARLINK-31715,7.58,202.07,1800.16,10.64,115.26,474.8,-6298.95,-2377.99,1273.25
2025-10-19 11:51:27,STARLINK-31626,34.92,94.29,779.1,24.28,126.82,475.8,-5280.28,-3334.05,2816.02
2025-10-19 11:51:27,STARLINK-31719,22.04,114.17,1088.5,21.1,129.23,483.17,-5262.04,-3640.95,2468.65
2025-10-19 11:51:27,STARLINK-31574,9.57,109.3,1681.0,19.52,134.97,482.85,-4921.93,-4190.95,2291.56
2025-10-19 11:51:27,STARLINK-31556,47.96,24.4,633.22,28.03,122.63,483.44,-5341.21,-2849.18,3220.33
2025-10-19 11:51:27,STARLINK-31660,4.07,55.51,2121.47,33.92,138.79,485.25,-4077.34,-3974.45,3820.24
2025-10-19 11:51:27,STARLINK-31795,17.96,6.38,1240.51,34.67,122.3,485.12,-4992.08,-2627.71,3896.67
2025-10-19 11:51:27,STARLINK-11097 [DTC],25.27,24.78,761.81,30.12,123.81,360.66,-5082.47,-2847.77,3376.07
2025-10-19 11:51:27,STARLINK-31970,6.27,299.85,1930.47,31.97,104.37,484.59,-5732.93,-990.49,3628.74
2025-10-19 11:51:27,STARLINK-31956,2.22,135.15,2289.71,10.34,134.8,482.5,-5151.3,-4358.17,1236.68
2025-10-19 11:51:27,STARLINK-31853,51.68,257.03,603.28,24.06,117.64,483.54,-5761.25,-2454.65,2795.87
2025-10-19 11:51:27,STARLINK-32402,18.12,177.61,1212.56,15.08,121.39,475.22,-5903.32,-2984.41,1786.9
2025-10-19 11:51:27,STARLINK-32440,5.76,302.28,1952.2,32.69,104.45,476.98,-5679.81,-989.1,3697.16
2025-10-19 11:51:27,STARLINK-32511,31.28,212.33,842.18,19.64,117.55,475.26,-5939.19,-2519.51,2305.26
2025-10-19 11:51:27,STARLINK-32442,1.19,157.58,2373.88,5.8,128.6,475.56,-5650.47,-3814.32,702.37
2025-10-19 11:51:27,STARLINK-11465 [DTC],32.03,333.99,637.48,28.94,118.67,359.87,-5379.36,-2408.1,3255.33
2025-10-19 11:51:27,STARLINK-11345 [DTC],2.46,235.94,1901.27,14.96,106.97,355.4,-6350.82,-1396.09,1743.42
2025-10-19 11:51:27,STARLINK-11381 [DTC],6.0,51.63,1598.74,32.76,133.67,357.69,-4391.73,-3574.74,3636.12
2025-10-19 11:51:27,STARLINK-32909,28.41,203.04,915.06,18.54,118.19,482.88,-5956.64,-2606.05,2184.28
2025-10-19 11:51:27,STARLINK-32803,47.21,297.16,640.08,26.42,117.36,483.53,-5661.48,-2380.49,3050.52
2025-10-19 11:51:27,STARLINK-32772,3.77,58.76,2050.24,32.8,138.7,448.69,-4114.14,-3998.15,3689.05
2025-10-19 11:51:27,STARLINK-32590,5.93,61.31,1861.98,31.49,137.16,448.37,-4281.11,-3941.73,3557.66
2025-10-19 11:51:27,STARLINK-32790,12.24,186.47,1494.34,12.5,119.56,474.97,-6062.0,-2825.56,1489.91
2025-10-19 11:51:27,STARLINK-32960,11.75,30.42,1548.73,35.64,128.87,485.35,-4603.65,-3145.75,3989.88
2025-10-19 11:51:27,STARLINK-33693,36.33,141.81,767.25,20.68,124.38,482.55,-5566.12,-3190.82,2422.74
2025-10-19 11:51:27,STARLINK-33664,0.04,63.12,2527.82,32.8,143.95,484.45,-3750.53,-4381.95,3706.95
2025-10-19 11:51:27,STARLINK-33608,20.83,194.62,1123.41,16.22,118.66,480.74,-6009.42,-2687.71,1919.49
2025-10-19 11:51:27,STARLINK-33814,1.17,157.03,2394.18,5.71,128.83,482.01,-5640.79,-3841.86,693.08
2025-10-19 11:51:27,STARLINK-33702,8.86,169.78,1726.35,10.53,123.54,482.37,-5899.15,-3265.8,1261.54
